delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_minutes,expected_time_minutes,delayed,delivery_status,delivery_rating,delivery_cost,Traffic_Level,Peak_Hour,Rider_Workload,ETA_Minutes,Delay_Risk,Delivery_Intelligence_Score
9812,shadowfax,pharmacy,Scooter,Instant,north,rainy,1.65,7.55,23,18,no,delivered,5,33.2,Medium,Yes,1,18,Medium,89
9813,dhl,clothing,EV Scooter,Instant,central,foggy,1.42,0.84,13,15,yes,delayed,2,31.36,Medium,No,1,15,Low,100
9814,amazon logistics,documents,Bike,Instant,west,rainy,2.44,4.01,26,19,no,delivered,5,39.52,Medium,Yes,1,19,Medium,85
9815,fedex,pharmacy,Scooter,Priority,central,foggy,5,2.1,27,17,no,delivered,5,60,Low,No,5,17,High,75
9816,blue dart,documents,Scooter,Instant,west,foggy,8.41,0.43,21,23,no,delivered,4,87.28,Low,No,4,23,Low,100
9817,ekart,pharmacy,EV Scooter,Instant,north,rainy,4.72,4.42,19,20,no,delivered,3,57.76,Medium,No,2,20,Low,100
9818,xpressbees,automobile parts,EV Scooter,Priority,west,clear,1.03,2.4,26,17,no,delivered,5,28.24,Medium,Yes,5,17,High,77
9819,fedex,automobile parts,Bike,Priority,west,hot,1.66,3.9,20,18,no,delivered,4,33.28,Medium,Yes,5,18,Low,91
9820,blue dart,cosmetics,Bike,Instant,east,stormy,4.34,2.72,21,23,no,delivered,4,54.72,Medium,Yes,4,23,Low,100
9821,amazon logistics,automobile parts,Bike,Scheduled,east,stormy,9.84,1.15,40,30,no,delivered,4,98.72,Medium,Yes,1,30,High,79
9822,blue dart,cosmetics,Bike,Scheduled,east,clear,8.29,5.77,36,26,no,delivered,3,86.32,Low,Yes,2,26,High,78
9823,blue dart,electronics,EV Scooter,Scheduled,south,hot,8.5,6.44,34,26,no,delivered,5,88,Low,Yes,3,26,Medium,81
9824,fedex,automobile parts,Bike,Scheduled,west,hot,5.69,1.28,35,25,no,delivered,3,65.52,Medium,Yes,2,25,High,78
9825,delhivery,pharmacy,Scooter,Priority,east,foggy,8.31,7.74,29,30,no,delivered,5,94.48,High,No,3,30,Low,94
9826,dhl,electronics,Scooter,Priority,north,stormy,6.97,3.75,32,29,yes,delayed,2,83.76,High,No,2,29,Low,87
9827,ecom express,pharmacy,EV Scooter,Scheduled,west,foggy,8.66,2.47,33,30,no,delivered,4,97.28,High,No,1,30,Low,88
9828,ecom express,documents,Scooter,Scheduled,south,hot,6.36,4.59,24,19,no,delivered,4,70.88,Low,No,3,19,Medium,87
9829,amazon logistics,furniture,EV Scooter,Scheduled,north,cold,4.61,7.52,22,19,no,delivered,4,56.88,Low,Yes,4,19,Low,90
9830,ekart,pharmacy,Bike,Scheduled,south,stormy,6.54,5.77,28,24,no,delivered,3,72.32,Medium,No,4,24,Medium,88
9831,delhivery,electronics,Scooter,Instant,central,clear,2.26,1.1,26,16,yes,delayed,2,38.08,Medium,No,1,16,High,79
9832,amazon logistics,groceries,Bike,Priority,west,cold,8.28,4.59,25,23,yes,failed,2,86.24,Low,No,5,23,Low,91
9833,dhl,electronics,Scooter,Instant,east,stormy,6.75,5.53,33,27,no,delivered,3,74,Medium,Yes,1,27,Medium,87
9834,xpressbees,clothing,EV Scooter,Instant,east,cold,2.12,3.16,14,16,no,delivered,4,36.96,Medium,No,5,16,Low,99
9835,blue dart,clothing,EV Scooter,Priority,east,hot,7.55,2.36,30,26,no,delivered,4,80.4,Medium,No,3,26,Medium,89
9836,xpressbees,fragile items,EV Scooter,Priority,north,stormy,5.69,4.81,33,26,no,delivered,4,73.52,High,No,1,26,Medium,80
9837,shadowfax,groceries,Scooter,Instant,south,rainy,5.02,7.36,29,24,no,delivered,5,60.16,Medium,Yes,4,24,Medium,86
9838,ecom express,electronics,EV Scooter,Priority,central,stormy,3.26,0.39,12,14,no,delivered,5,46.08,Low,No,2,14,Low,100
9839,delhivery,cosmetics,Scooter,Priority,west,rainy,6.84,1.25,33,24,no,delivered,4,74.72,Medium,No,1,24,High,81
9840,dhl,furniture,EV Scooter,Scheduled,south,foggy,9.61,4.71,30,28,no,delivered,3,96.88,Low,Yes,1,28,Low,95
9841,ecom express,clothing,Bike,Priority,central,stormy,5.18,2.67,35,28,no,delivered,5,69.44,High,Yes,3,28,Medium,78
9842,dhl,pharmacy,Bike,Scheduled,north,cold,6.84,1.22,23,24,no,delivered,3,74.72,Medium,No,5,24,Low,97
9843,shadowfax,documents,Scooter,Scheduled,central,stormy,4.22,6.08,30,23,yes,delayed,2,53.76,Medium,Yes,1,23,Medium,85
9844,blue dart,pharmacy,Bike,Priority,east,hot,7.13,4.98,34,29,no,delivered,5,85.04,High,No,1,29,Medium,84
9845,xpressbees,automobile parts,Scooter,Scheduled,east,foggy,1.52,4.1,20,22,no,delivered,5,40.16,High,Yes,1,22,Low,98
9846,ekart,documents,Bike,Priority,central,rainy,4.46,5.14,25,19,yes,delayed,2,55.68,Low,Yes,1,19,Medium,87
9847,shadowfax,cosmetics,EV Scooter,Instant,central,clear,4.54,3.28,33,27,no,delivered,5,64.32,High,Yes,3,27,Medium,80
9848,amazon logistics,electronics,Bike,Priority,central,rainy,0.77,3.7,24,17,no,delivered,5,34.16,High,No,5,17,Medium,76
9849,shadowfax,groceries,Bike,Scheduled,east,clear,4.84,2.96,33,28,no,delivered,3,66.72,High,Yes,1,28,Medium,84
9850,fedex,automobile parts,EV Scooter,Instant,east,hot,5.86,6.76,30,22,no,delivered,5,66.88,Low,Yes,4,22,Medium,80
9851,blue dart,electronics,Scooter,Scheduled,central,clear,0.6,7.18,14,13,yes,delayed,2,24.8,Medium,No,3,13,Low,95
9852,dhl,automobile parts,Scooter,Instant,west,foggy,3.38,1.68,28,25,yes,delayed,3,55.04,High,Yes,1,25,Low,88
9853,amazon logistics,electronics,Bike,Scheduled,south,cold,6.63,5.16,30,23,no,delivered,5,73.04,Low,Yes,2,23,Medium,84
9854,blue dart,furniture,EV Scooter,Instant,east,hot,8.99,5.39,30,27,no,delivered,4,91.92,Low,Yes,4,27,Low,90
9855,shadowfax,clothing,EV Scooter,Priority,central,cold,6.39,1.91,31,27,no,delivered,4,71.12,Medium,Yes,1,27,Medium,91
9856,fedex,electronics,EV Scooter,Scheduled,central,cold,0.91,7.61,23,17,no,delivered,3,27.28,Medium,Yes,1,17,Medium,87
9857,ekart,groceries,Bike,Priority,south,stormy,9.12,1.36,39,30,no,delivered,3,92.96,Medium,Yes,2,30,High,80
9858,xpressbees,pharmacy,Bike,Priority,central,clear,9.65,6.53,28,28,yes,delayed,3,97.2,Low,Yes,5,28,Low,95
9859,dhl,cosmetics,Scooter,Scheduled,east,rainy,4.95,6.21,24,21,no,delivered,3,59.6,Medium,No,1,21,Low,93
9860,ekart,documents,Bike,Priority,south,stormy,7.37,1.65,21,21,yes,delayed,3,78.96,Low,No,3,21,Low,97
9861,fedex,furniture,Bike,Priority,east,rainy,3.13,1.31,35,25,yes,failed,1,53.04,High,Yes,2,25,High,73
9862,xpressbees,clothing,EV Scooter,Priority,east,cold,9.83,2.71,33,30,no,delivered,5,106.64,High,No,2,30,Low,87
9863,amazon logistics,cosmetics,Scooter,Priority,north,foggy,3.9,6.33,30,22,no,delivered,4,51.2,Medium,Yes,3,22,Medium,81
9864,shadowfax,clothing,EV Scooter,Scheduled,south,stormy,8.63,7.82,36,30,yes,delayed,2,97.04,High,No,1,30,Medium,82
9865,shadowfax,fragile items,EV Scooter,Instant,north,clear,5.28,2.4,35,25,no,delivered,4,62.24,Medium,Yes,3,25,High,77
9866,amazon logistics,clothing,Bike,Priority,west,clear,3.81,6.36,25,18,no,delivered,5,50.48,Low,Yes,4,18,Medium,82
9867,ekart,pharmacy,EV Scooter,Scheduled,east,hot,7.21,4.53,27,24,no,delivered,4,77.68,Low,Yes,1,24,Low,93
9868,ekart,documents,Bike,Scheduled,north,hot,4.21,1.81,16,16,no,delivered,5,53.68,Low,No,1,16,Low,99
9869,fedex,automobile parts,Bike,Scheduled,east,stormy,1.1,4.67,20,21,no,delivered,3,36.8,High,Yes,3,21,Low,94
9870,shadowfax,documents,Scooter,Scheduled,east,rainy,6.73,4.21,32,24,yes,delayed,2,73.84,Medium,No,3,24,Medium,81
9871,shadowfax,automobile parts,Scooter,Priority,west,foggy,3.84,6.62,31,22,no,delivered,4,50.72,Medium,Yes,3,22,High,79
9872,blue dart,fragile items,Bike,Scheduled,central,foggy,7.33,3.69,24,24,no,delivered,4,78.64,Low,Yes,5,24,Low,95
9873,amazon logistics,furniture,EV Scooter,Scheduled,central,rainy,3.72,2.69,25,26,yes,delayed,2,57.76,High,Yes,5,26,Low,92
9874,dhl,furniture,Scooter,Priority,east,cold,7.29,1.37,29,30,no,delivered,3,86.32,High,Yes,5,30,Low,92
9875,amazon logistics,groceries,EV Scooter,Instant,north,foggy,7.97,6.81,39,30,no,delivered,5,91.76,High,No,5,30,High,72
9876,xpressbees,groceries,EV Scooter,Scheduled,north,cold,3.14,1.94,20,21,no,delivered,4,45.12,Medium,Yes,2,21,Low,100
9877,ecom express,furniture,EV Scooter,Instant,north,stormy,7.74,3.14,35,29,yes,delayed,2,81.92,Medium,Yes,3,29,Medium,85
9878,shadowfax,clothing,EV Scooter,Priority,north,stormy,3.38,0.87,31,22,no,delivered,3,55.04,High,No,3,22,High,74
9879,fedex,documents,EV Scooter,Priority,west,cold,4.24,0.45,23,20,yes,failed,2,53.92,Medium,No,5,20,Low,89
9880,blue dart,fragile items,Scooter,Scheduled,central,clear,9.2,4.49,33,30,no,delivered,3,93.6,Medium,Yes,5,30,Low,89
9881,dhl,automobile parts,Bike,Scheduled,west,stormy,6.63,1.08,36,30,no,delivered,5,81.04,High,Yes,4,30,Medium,79
9882,amazon logistics,electronics,EV Scooter,Scheduled,west,foggy,4.08,4.29,17,18,yes,delayed,2,52.64,Low,Yes,1,18,Low,100
9883,dhl,cosmetics,EV Scooter,Priority,south,rainy,4.98,1.55,29,25,no,delivered,5,67.84,High,No,1,25,Medium,86
9884,delhivery,documents,Bike,Instant,west,rainy,6.76,6.16,22,20,no,delivered,4,74.08,Low,No,5,20,Low,91
9885,ekart,pharmacy,Bike,Instant,east,rainy,5.97,6.4,28,30,no,delivered,4,75.76,High,Yes,3,30,Low,96
9886,shadowfax,pharmacy,EV Scooter,Priority,south,hot,9.31,0.54,28,30,no,delivered,5,94.48,Medium,Yes,3,30,Low,100
9887,shadowfax,fragile items,Bike,Instant,north,stormy,7.87,1.2,40,30,no,delivered,5,90.96,High,No,5,30,High,70
9888,ecom express,cosmetics,EV Scooter,Instant,east,hot,5.49,6.39,25,26,no,delivered,3,71.92,High,No,4,26,Low,93
9889,ecom express,fragile items,Scooter,Instant,east,hot,1.73,2.69,29,19,no,delivered,5,41.84,High,No,1,19,High,74
9890,fedex,fragile items,Bike,Scheduled,east,stormy,3.58,2.09,23,18,no,delivered,3,48.64,Medium,No,1,18,Medium,89
9891,fedex,pharmacy,Scooter,Instant,east,rainy,9.57,7.06,30,30,no,delivered,3,96.56,Medium,Yes,4,30,Low,96
9892,amazon logistics,groceries,Bike,Instant,west,stormy,3.81,6.1,22,15,no,delivered,3,50.48,Low,No,1,15,Medium,85
9893,delhivery,groceries,Bike,Scheduled,central,stormy,6.37,4.78,32,22,no,delivered,4,70.96,Low,Yes,1,22,High,79
9894,shadowfax,groceries,EV Scooter,Priority,east,rainy,4.34,3.26,17,19,yes,delayed,2,54.72,Low,Yes,2,19,Low,100
9895,fedex,groceries,Scooter,Priority,south,cold,0.93,1.55,24,21,no,delivered,5,35.44,High,Yes,5,21,Low,84
9896,amazon logistics,documents,Bike,Priority,south,foggy,8.59,2.52,35,30,no,delivered,3,96.72,High,No,3,30,Medium,82
9897,amazon logistics,documents,Scooter,Scheduled,central,foggy,2.01,6.31,18,15,yes,delayed,3,36.08,Low,Yes,2,15,Low,92
9898,shadowfax,pharmacy,Scooter,Scheduled,east,cold,1.42,5.39,21,14,no,delivered,3,31.36,Low,Yes,2,14,Medium,84
9899,shadowfax,documents,Bike,Instant,central,foggy,1.51,3.38,15,15,yes,delayed,3,32.08,Medium,No,5,15,Low,95
9900,xpressbees,groceries,EV Scooter,Instant,west,cold,9.38,5.21,37,30,no,delivered,3,103.04,High,No,5,30,Medium,76
9901,shadowfax,cosmetics,Bike,Priority,east,foggy,5.03,4.09,28,24,no,delivered,5,60.24,Medium,Yes,3,24,Medium,89
9902,ekart,documents,EV Scooter,Priority,north,hot,7.72,4.03,26,25,no,delivered,5,81.76,Low,Yes,5,25,Low,93
9903,ekart,electronics,Bike,Instant,west,cold,9.82,3.9,31,30,no,delivered,3,106.56,High,No,2,30,Low,91
9904,xpressbees,electronics,EV Scooter,Scheduled,east,cold,8.18,1.91,39,30,no,delivered,4,85.44,Medium,Yes,4,30,High,78
9905,shadowfax,cosmetics,Bike,Instant,north,rainy,7.46,2.83,33,30,no,delivered,3,87.68,High,Yes,1,30,Low,88
9906,ekart,automobile parts,Bike,Scheduled,south,hot,2.75,1.56,18,17,no,delivered,4,42,Medium,No,1,17,Low,97
9907,amazon logistics,cosmetics,EV Scooter,Priority,east,rainy,9.05,2.98,33,24,no,delivered,3,92.4,Low,No,5,24,High,77
9908,ecom express,electronics,Scooter,Scheduled,central,stormy,2.15,2.78,19,16,no,delivered,5,37.2,Medium,No,4,16,Low,90
9909,shadowfax,pharmacy,Bike,Scheduled,west,hot,8.98,3.98,34,30,yes,delayed,2,99.84,High,Yes,3,30,Medium,84
9910,ekart,documents,Scooter,Instant,south,hot,7.68,2.2,37,29,no,delivered,4,81.44,Medium,Yes,1,29,Medium,83
9911,ecom express,documents,EV Scooter,Instant,central,cold,4.49,7.66,37,27,no,delivered,4,63.92,High,Yes,1,27,High,74
9912,ekart,automobile parts,EV Scooter,Priority,west,rainy,1.11,1.06,21,13,no,delivered,5,28.88,Low,Yes,1,13,Medium,83
9913,dhl,fragile items,EV Scooter,Instant,central,clear,6.31,4.64,25,19,no,delivered,3,70.48,Low,No,3,19,Medium,85
9914,amazon logistics,cosmetics,Scooter,Scheduled,east,cold,1.59,1,13,15,no,delivered,5,32.72,Medium,No,3,15,Low,100
9915,fedex,furniture,EV Scooter,Instant,central,stormy,8.54,7.07,28,26,no,delivered,4,88.32,Low,Yes,3,26,Low,93
9916,ekart,pharmacy,EV Scooter,Instant,central,foggy,1.19,6.12,18,18,yes,delayed,3,37.52,High,No,4,18,Low,91
9917,delhivery,automobile parts,EV Scooter,Scheduled,west,foggy,7.75,2.97,26,26,no,delivered,4,82,Medium,No,4,26,Low,96
9918,dhl,pharmacy,Scooter,Instant,central,clear,6.26,4.62,23,19,no,delivered,4,70.08,Low,No,4,19,Medium,88
9919,xpressbees,pharmacy,Scooter,Instant,east,cold,8.49,7.02,26,23,no,delivered,3,87.92,Low,No,3,23,Low,91
9920,xpressbees,electronics,Scooter,Scheduled,north,rainy,9.27,1.09,32,29,yes,delayed,3,94.16,Medium,No,5,29,Low,89
9921,ekart,automobile parts,EV Scooter,Priority,south,hot,3.55,4.63,30,25,no,delivered,4,56.4,High,Yes,3,25,Medium,82
9922,blue dart,fragile items,EV Scooter,Scheduled,north,stormy,7.14,0.32,31,25,no,delivered,5,77.12,Medium,No,2,25,Medium,86
9923,xpressbees,groceries,Bike,Instant,south,cold,4.09,2.72,34,26,no,delivered,4,60.72,High,Yes,2,26,Medium,77
9924,blue dart,documents,EV Scooter,Instant,west,stormy,9.89,6.79,30,30,no,delivered,3,107.12,High,No,4,30,Low,91
9925,delhivery,automobile parts,Scooter,Priority,north,cold,5.95,0.58,34,30,no,delivered,5,75.6,High,Yes,2,30,Medium,85
9926,fedex,automobile parts,Scooter,Scheduled,west,stormy,2.4,2.71,17,15,no,delivered,5,39.2,Low,Yes,5,15,Low,91
9927,shadowfax,groceries,Bike,Priority,west,stormy,2.9,5.81,20,21,yes,delayed,2,51.2,High,No,5,21,Low,92
9928,ekart,documents,EV Scooter,Scheduled,east,stormy,4.66,4.08,24,23,no,delivered,4,57.28,Medium,Yes,3,23,Low,95
9929,blue dart,fragile items,Bike,Instant,west,cold,3.22,5.99,31,21,no,delivered,5,45.76,Medium,Yes,2,21,High,78
9930,ekart,pharmacy,EV Scooter,Scheduled,east,stormy,2.41,1.34,19,16,no,delivered,3,39.28,Medium,No,5,16,Low,89
9931,dhl,automobile parts,Scooter,Scheduled,west,cold,2.04,1.34,17,15,no,delivered,4,36.32,Low,Yes,2,15,Low,94
9932,delhivery,furniture,Scooter,Scheduled,west,hot,8.23,0.64,25,23,no,delivered,5,85.84,Low,No,1,23,Low,95
9933,delhivery,furniture,Scooter,Priority,east,stormy,8.18,5,24,26,no,delivered,5,85.44,Low,Yes,5,26,Low,99
9934,dhl,clothing,Scooter,Priority,west,rainy,2.33,4.28,24,15,yes,delayed,3,38.64,Low,Yes,3,15,High,79
9935,delhivery,pharmacy,Bike,Instant,west,stormy,6.03,6.43,22,19,yes,delayed,2,68.24,Low,No,5,19,Low,89
9936,ekart,groceries,EV Scooter,Instant,east,rainy,6.48,3.34,26,23,no,delivered,4,71.84,Low,Yes,1,23,Low,93
9937,shadowfax,clothing,Bike,Priority,central,hot,6.85,7.44,34,28,no,delivered,5,82.8,High,No,1,28,Medium,82
9938,delhivery,fragile items,Scooter,Priority,south,clear,2.43,5.35,27,23,no,delivered,5,47.44,High,Yes,5,23,Medium,82
9939,shadowfax,groceries,EV Scooter,Instant,north,foggy,8.2,6.96,28,27,no,delivered,3,85.6,Medium,No,4,27,Low,94
9940,shadowfax,clothing,Bike,Priority,central,stormy,8.99,6.97,38,30,no,delivered,5,91.92,Medium,Yes,4,30,Medium,80
9941,shadowfax,automobile parts,EV Scooter,Scheduled,central,foggy,3.92,3.66,34,26,no,delivered,3,59.36,High,Yes,3,26,Medium,76
9942,shadowfax,automobile parts,Scooter,Instant,east,foggy,4.38,0.65,14,16,no,delivered,4,55.04,Low,No,4,16,Low,100
9943,amazon logistics,furniture,Scooter,Instant,south,clear,5.69,0.3,31,29,no,delivered,4,73.52,High,Yes,4,29,Low,87
9944,delhivery,documents,EV Scooter,Instant,south,cold,1.18,2.3,14,13,no,delivered,4,29.44,Low,Yes,4,13,Low,94
9945,blue dart,clothing,Scooter,Scheduled,east,clear,2.26,6.23,19,15,no,delivered,5,38.08,Low,Yes,1,15,Medium,91
9946,ekart,pharmacy,Scooter,Scheduled,central,foggy,7.43,4.52,30,21,yes,failed,2,79.44,Low,No,5,21,High,77
9947,xpressbees,pharmacy,EV Scooter,Priority,south,cold,9.15,6.52,38,30,no,delivered,4,93.2,Medium,Yes,1,30,Medium,83
9948,amazon logistics,pharmacy,Scooter,Scheduled,west,stormy,6.6,0.3,27,24,no,delivered,5,72.8,Medium,No,5,24,Low,89
9949,ecom express,cosmetics,Bike,Priority,south,foggy,5.21,0.91,27,20,no,delivered,5,61.68,Low,Yes,1,20,Medium,85
9950,shadowfax,furniture,Scooter,Priority,east,foggy,8.41,0.51,27,26,no,delivered,3,87.28,Low,Yes,5,26,Low,93
9951,dhl,cosmetics,Scooter,Priority,west,clear,5.92,7.01,34,26,no,delivered,4,67.36,Medium,Yes,3,26,Medium,81
9952,dhl,pharmacy,Scooter,Scheduled,west,foggy,5,7.33,25,21,yes,delayed,2,60,Medium,No,4,21,Medium,88
9953,delhivery,fragile items,Bike,Instant,west,stormy,3.85,1.1,27,22,no,delivered,4,50.8,Medium,Yes,5,22,Medium,85
9954,fedex,cosmetics,Bike,Instant,south,foggy,6.38,3.08,24,19,no,delivered,5,71.04,Low,No,3,19,Medium,87
9955,fedex,electronics,Bike,Instant,north,foggy,5.81,7.22,24,18,no,delivered,5,66.48,Low,No,3,18,Medium,85
9956,blue dart,pharmacy,EV Scooter,Scheduled,east,stormy,1.81,3.8,15,14,no,delivered,5,34.48,Low,Yes,4,14,Low,94
9957,xpressbees,automobile parts,Bike,Instant,east,foggy,1.14,6.44,23,17,yes,delayed,3,29.12,Medium,Yes,2,17,Medium,86
9958,amazon logistics,pharmacy,Scooter,Priority,south,foggy,4.56,1.65,29,27,no,delivered,4,64.48,High,Yes,1,27,Low,90
9959,ekart,furniture,Scooter,Scheduled,north,cold,4.07,7.88,21,19,no,delivered,5,52.56,Medium,No,4,19,Low,92
9960,ecom express,pharmacy,Bike,Scheduled,central,clear,1.17,3.4,28,21,no,delivered,5,37.36,High,Yes,2,21,Medium,79
9961,delhivery,pharmacy,EV Scooter,Scheduled,north,stormy,1.24,3.07,17,18,yes,delayed,2,37.92,High,No,2,18,Low,95
9962,ecom express,groceries,EV Scooter,Instant,north,clear,7.93,6.44,34,25,no,delivered,5,83.44,Low,Yes,5,25,High,77
9963,xpressbees,automobile parts,Scooter,Priority,south,clear,3.33,1.43,22,17,no,delivered,4,46.64,Low,Yes,2,17,Medium,88
9964,ekart,electronics,Scooter,Scheduled,south,stormy,1.62,2.2,18,14,yes,delayed,3,32.96,Low,Yes,3,14,Medium,89
9965,shadowfax,fragile items,EV Scooter,Priority,north,clear,2.69,2.39,31,21,yes,delayed,3,49.52,High,No,2,21,High,73
9966,ekart,clothing,Scooter,Instant,south,foggy,6.21,7.77,24,22,yes,delayed,2,69.68,Low,Yes,5,22,Low,91
9967,amazon logistics,clothing,Bike,Priority,south,rainy,3.64,2.97,34,26,yes,delayed,3,57.12,High,Yes,2,26,Medium,77
9968,blue dart,pharmacy,Scooter,Instant,east,cold,2.63,7.6,25,16,no,delivered,4,41.04,Low,Yes,4,16,High,78
9969,ekart,pharmacy,Bike,Scheduled,east,rainy,9.44,3.71,30,28,no,delivered,5,95.52,Low,Yes,1,28,Low,95
9970,ekart,automobile parts,Bike,Instant,north,clear,9.26,7.87,29,28,no,delivered,5,94.08,Low,Yes,2,28,Low,96
9971,blue dart,documents,Bike,Instant,central,clear,2.89,2.59,32,24,no,delivered,5,51.12,High,Yes,2,24,Medium,77
9972,ekart,electronics,EV Scooter,Instant,east,rainy,7.18,4.32,34,25,no,delivered,3,77.44,Medium,No,5,25,High,77
9973,shadowfax,documents,EV Scooter,Scheduled,east,clear,1.15,7.18,18,10,yes,delayed,2,29.2,Low,No,2,10,Medium,82
9974,shadowfax,furniture,Bike,Instant,west,hot,8.78,4.7,31,30,no,delivered,5,98.24,High,Yes,3,30,Low,90
9975,fedex,groceries,Scooter,Instant,central,clear,9.7,6.42,28,30,no,delivered,4,105.6,High,Yes,5,30,Low,94
9976,blue dart,documents,Bike,Priority,north,hot,1.21,6.39,20,13,yes,delayed,2,29.68,Low,Yes,4,13,Medium,82
9977,blue dart,automobile parts,Scooter,Scheduled,east,rainy,5.97,5.06,27,27,yes,delayed,2,75.76,High,No,4,27,Low,91
9978,ecom express,pharmacy,Scooter,Priority,central,clear,8.61,5.06,31,30,no,delivered,3,96.88,High,No,4,30,Low,89
9979,ekart,cosmetics,EV Scooter,Scheduled,south,foggy,9.35,4.76,31,28,yes,delayed,2,94.8,Low,Yes,4,28,Low,90
9980,delhivery,cosmetics,Scooter,Priority,central,rainy,5.25,4.03,37,28,yes,delayed,2,70,High,Yes,2,28,High,75
9981,fedex,groceries,Scooter,Priority,east,stormy,4.29,3.03,27,27,no,delivered,3,62.32,High,Yes,5,27,Low,90
9982,delhivery,cosmetics,Scooter,Instant,north,rainy,1.04,7.65,19,21,yes,failed,1,36.32,High,Yes,5,21,Low,94
9983,dhl,automobile parts,Bike,Instant,central,cold,7.13,7.19,28,29,no,delivered,4,85.04,High,No,3,29,Low,94
9984,amazon logistics,cosmetics,Scooter,Scheduled,north,cold,1.55,1.12,12,14,no,delivered,5,32.4,Low,Yes,2,14,Low,100
9985,ekart,documents,Bike,Scheduled,west,foggy,4.97,2.6,28,25,no,delivered,4,67.76,High,No,2,25,Low,87
9986,xpressbees,fragile items,Scooter,Priority,east,cold,9.22,2.69,35,30,yes,delayed,2,101.76,High,No,5,30,Medium,80
9987,fedex,documents,EV Scooter,Scheduled,west,cold,3,5.8,21,16,no,delivered,4,44,Low,Yes,3,16,Medium,87
9988,dhl,electronics,Bike,Scheduled,south,cold,0.78,0.36,8,10,no,delivered,4,26.24,Low,No,4,10,Low,100
9989,shadowfax,groceries,EV Scooter,Priority,north,rainy,3.71,6,30,26,no,delivered,4,57.68,High,Yes,4,26,Medium,83
9990,shadowfax,furniture,Scooter,Priority,east,clear,2.98,1.33,30,21,no,delivered,3,51.84,High,No,2,21,High,75
9991,ekart,furniture,EV Scooter,Scheduled,west,stormy,3.68,1.09,16,15,no,delivered,5,49.44,Low,No,1,15,Low,97
9992,ekart,documents,Scooter,Scheduled,east,hot,7.76,0.21,29,30,no,delivered,3,90.08,High,Yes,5,30,Low,92
9993,ecom express,documents,EV Scooter,Instant,north,foggy,1.82,1.7,20,19,no,delivered,5,42.56,High,No,4,19,Low,89
9994,blue dart,automobile parts,Scooter,Priority,west,stormy,5.7,7.95,29,26,no,delivered,5,73.6,High,No,3,26,Low,86
9995,ecom express,documents,Scooter,Priority,east,foggy,7.47,3.86,36,29,no,delivered,4,87.76,High,No,4,29,Medium,77
9996,fedex,fragile items,Scooter,Priority,west,hot,9.28,1.87,39,29,no,delivered,4,94.24,Medium,No,3,29,High,77
9997,ecom express,documents,Scooter,Scheduled,central,hot,6.8,3.43,25,20,no,delivered,4,74.4,Low,No,3,20,Medium,87
9998,dhl,electronics,EV Scooter,Scheduled,central,rainy,8.84,0.29,37,27,no,delivered,5,90.72,Low,Yes,2,27,High,78
9999,shadowfax,electronics,EV Scooter,Priority,central,cold,2.74,2.56,29,21,no,delivered,5,49.92,High,No,1,21,Medium,78
10000,shadowfax,documents,Bike,Scheduled,west,clear,1.19,1.66,28,18,no,delivered,4,37.52,High,No,4,18,High,71
10001,dhl,fragile items,Scooter,Priority,west,hot,9.51,2.09,34,28,no,delivered,4,96.08,Low,Yes,5,28,Medium,83
10002,blue dart,furniture,EV Scooter,Scheduled,north,clear,9.09,2.11,33,30,no,delivered,4,100.72,High,Yes,5,30,Low,84
10003,fedex,cosmetics,EV Scooter,Instant,north,rainy,7.18,6.14,28,24,no,delivered,4,77.44,Low,Yes,2,24,Medium,90
10004,shadowfax,automobile parts,Bike,Priority,north,stormy,7.77,1.05,24,26,no,delivered,4,82.16,Medium,No,5,26,Low,99
10005,ekart,electronics,EV Scooter,Priority,west,rainy,0.84,2.45,16,17,yes,delayed,2,26.72,Medium,Yes,4,17,Low,98
